src_port,dst_port,protocol,bytes_sent,bytes_received,flow_duration,is_attack
60174,23281,0,1.4402399590698693,1.1155127877815683,-0.3494955008068158,0
1213,36076,0,0.09598089913997454,-0.06722447988624947,0.6804438082893229,0
65469,38844,1,0.17809467004669796,-1.5642801534087132,-0.5932510154946765,0
20142,57238,2,1.6129620289081497,0.1634163190406496,0.9010762702004695,0
36797,18997,1,-1.6687572980191765,1.5282754370806224,-1.0788351238056717,0
54834,26761,2,1.4834204765294394,-0.8062594788867705,1.140977942758878,0
2923,52696,0,1.1464708648777122,-0.11152438943623312,-0.3282993690948279,0
57910,64332,1,0.22269094217707364,-1.6563958383459807,-0.1991956577581744,0
2291,13071,1,1.2123034570701716,-0.6037456066582738,-0.9651467809868276,0
32575,54824,2,-0.056212727971624916,-0.38998096375041613,-1.0903966501940288,0
51704,23137,2,-0.42006167836865804,-0.16355920382827743,0.7700456377990899,0
12418,1718,2,1.1061218567597533,0.9242496862324324,0.39140564858039717,0
4580,57983,0,1.283799067945853,-1.4742739879738258,-1.3380060070113418,0
4914,16612,2,0.9213658722196256,0.313895376877102,0.4501767410545454,0
42630,62780,0,1.511735569945551,0.7955689965872418,-1.1771080981067064,0
31764,65109,2,1.4628920338027585,0.32233345488662274,0.6505765317860672,0
61256,46847,2,-1.7147693248203577,1.269507711455321,0.2141289106255894,0
15526,49872,0,-0.20557484574161322,-0.5081140558837058,0.6997130189365846,0
22801,62166,2,0.8371284693066938,0.24990661863823674,1.6834062224792952,0
11651,65397,0,1.0728516219958222,-0.7802420716907483,-0.6433509631775569,0
9816,21091,0,0.6537882394373716,-1.4145042687397207,0.25844809511429134,0
44347,7728,2,0.5093812630152028,1.4790533153584182,-0.5258087782292604,0
44045,41160,2,-1.6149586205285644,1.3735773402394096,-1.497940455383614,0
9457,2995,1,-0.21477725110184948,1.4579581203346166,-0.4834165148052847,0
44025,48385,2,1.5789839168088158,-0.011673799656904875,1.400148825964548,1
12040,59871,1,-0.6161437002752304,-0.16004333799097714,1.4666276026976008,0
24921,41847,2,0.8505781386793467,0.7357992773531369,1.433869944597256,0
3636,12465,0,0.3862106066551177,-1.1100302872295156,-0.36394740879226206,0
57217,32500,0,-1.0649379309205982,0.7428310090277375,0.39814987230693877,0
59731,54394,1,0.2934786757173524,-1.2098808770088438,-1.588505745425744,1
56411,15701,2,1.3255638307346176,-0.2978652788131485,0.24785002925829738,0
55662,28842,1,0.1823419340591147,0.06989428776846186,-0.29265132939739374,0
24507,2892,2,0.8491623840085412,-0.8456371762645337,1.2854970226133406,0
59846,19079,2,0.3692215506054508,1.2751330967950014,-0.06142080163025314,0
49579,59450,0,-0.45828705448040863,1.4361597521433547,1.2594835882395374,0
60924,2752,1,0.2474666489161712,-0.09042919441243139,1.1978221141682999,1
18183,8656,0,1.1995616650329213,-1.4609136977920847,1.2132374826861092,0
45998,13067,0,0.9220737495550284,-1.308325120453252,1.6631735512996704,0
42018,7427,0,0.6169786179964266,-1.4208328272468613,-0.010357393415009596,1
15565,16756,1,0.3635585319222285,0.5937582975262051,-0.3099936189799293,0
36944,56268,2,0.47965041492828575,0.11911640949066593,-1.194450387689242,0
27555,19550,2,-0.3521054541699904,1.0578525880498435,0.6669553608362397,0
2609,10364,1,-1.168995899224808,0.5895392585214448,-0.4101935143456902,1
4967,39976,2,0.45558258552459097,-0.11363390893861329,-0.8158103984705493,0
24963,23418,1,-0.6239303509646611,1.3974852279330516,-0.22424563159961464,0
20481,34045,1,0.9015453068283475,0.7758801478983602,0.10236748887147144,1
2045,5126,2,-1.3148186303177822,0.00942139536689687,1.1265260347734316,0
12677,37334,0,0.11226207785423867,1.4818660080282584,-1.631861469382083,0
44597,20183,1,0.6474173434187466,1.088089034250626,-0.8765084120094236,0
14441,57854,1,-1.3063241022929488,-0.051754670202128185,0.2613384767113806,0
54019,7236,1,-0.35918422752401824,-0.44482847081230065,-1.5143192844337865,0
41781,32848,1,-1.342425846398491,1.1323889438006096,-1.3168098752993538,0
10716,38429,2,0.06341854171144629,0.6689978264444314,0.8384513355968689,0
46782,12549,2,-1.295705942261907,1.6639878584004135,-1.5971768902170118,0
64913,29784,1,0.2510060355931852,-0.13824496979971532,-0.2868705662032152,0
7897,56210,0,-0.5991546442255634,-1.3132473326254723,-0.2049764209523529,0
6699,45263,2,0.5702587138598426,-1.598032465446796,-1.7050844698416774,0
1185,46292,0,0.9383549282692925,0.7027501384825141,-1.4131559285356625,0
38089,28481,0,-1.2617278301625732,-1.2794950205873896,1.053303034313837,0
27581,58633,1,0.8958822881451252,1.2139570312259764,1.4425410893885238,0
34787,49039,2,-1.7048590421247185,-0.945487766043862,-0.9150468333039471,0
64781,11556,1,-0.757719167355788,0.9172179545578318,-1.2320253484514023,0
33630,14542,1,-0.3924544622879493,-0.5594456971082902,1.1351971795646993,0
63279,7500,0,1.6037596235479135,-0.9546290172208428,0.14957705495726265,0
12558,53324,0,0.786161301157693,1.3869376304211507,0.8856609016826602,0
30151,20767,0,1.3560025561569375,0.2759240258342589,-1.5740538374402977,0
41421,2028,1,-0.256542013890614,-0.21348449871794153,-1.3274079411553479,0
62166,44078,1,0.9808275683934597,1.3609202232251285,1.1525394691472348,0
26875,38509,1,1.3128220386973675,1.183720585025194,-1.0528216894318685,0
2040,4295,1,-1.5767332444168138,-1.1655809674588602,-0.18667067083745428,0
25277,46506,1,0.7330705010024839,-1.2394141500421663,-0.9863429126988155,0
56615,1233,1,-0.5460638440703544,0.9340941105768733,-1.2484041775015748,0
25300,26487,1,-0.8115178448463999,1.6126562171758294,0.355757608882963,0
24271,6563,1,1.1924828916788934,-0.4659236658361024,-0.531589541423439,0
25324,50329,2,-1.2914586782494903,-0.3906841369178762,1.446394931517976,0
9553,21001,2,-0.024358247878499446,-0.932830649029581,0.8423051777263213,0
18286,9630,2,0.20782551813361508,1.173172987513293,0.9810434943866057,1
10292,45408,2,-1.5038218788703268,-1.2942616571040508,-0.9564756361955598,0
22295,63644,1,-0.40873564100221343,0.3047541257001213,0.20834814743141086,0
13209,35076,1,-1.3806512225102416,-0.7366453353082247,0.5166555177875983,1
64728,4172,0,1.2427421824924914,-0.2816922959615672,-1.226244585257224,0
22267,34560,0,-1.072016704274626,0.15779093370096914,0.5002766887374258,0
40123,59350,2,-1.289335046243282,1.2652886724505605,-1.2907964409255506,0
9595,6631,0,-0.614020068269022,-0.544679060591629,-0.01613815660918811,0
58860,20610,2,-0.7039204898651761,1.1921586630347145,-1.340896388608431,0
41000,30274,1,-0.3294533794371012,-1.5895943874372753,-0.28205326354139976,0
39068,61894,1,-0.5113778546356177,-0.6501550357106376,0.7372879796987449,0
52238,52963,0,-0.13691074420754276,-0.9412687270391017,-1.1202639266972845,0
62252,19618,1,-1.65955489265894,-1.102998555554915,1.208420180024294,0
50240,59406,1,-0.13691074420754276,-0.6382010918638167,-1.081725505402761,0
50008,8423,2,-1.4372814093424646,-0.00886110698706464,0.23243466074048802,0
41798,56514,0,-0.9842399146846802,-1.1789412576406013,-1.5817615216992025,0
3592,62300,1,0.2510060355931852,-1.0460415289906504,0.8182186644172441,0
55639,26141,0,1.360957697504757,1.2835711748045222,-1.5470769425341313,0
63616,34150,1,-1.1491753338335298,0.3399127840731242,0.2613384767113806,0
3051,34641,2,-1.5767332444168138,-0.18535757201953923,-0.6125202261419382,1
3719,8522,1,1.4324533083804387,0.9945670029784383,-0.8880699383977807,0
59863,38314,0,1.2724730305794085,1.4192835961243133,-1.2339522695161285,0
49214,52720,0,-1.1562541071875578,0.5740694488373235,-0.6115567656095751,0
6282,65339,2,0.04359797632016822,0.4031983691445294,1.0205453762134922,0
23026,46565,1,0.8569490346979719,1.1337952901355297,1.6092197614873376,0
40528,52007,2,1.3071590200141452,1.268804538287861,1.1891509693770321,0
34183,51648,0,1.2830911906104503,-1.4953691829976274,-1.5701999953108454,0
15010,10652,2,-0.4483767717847696,0.846900637811826,1.0706453238963727,0
62882,1353,1,-0.9573405759393743,0.33499057190090376,-0.8899968594625068,0
64800,39643,1,-1.00193684806975,-1.306918774118332,0.4704094122341702,0
13690,8056,2,-1.2383678780942813,0.05161178541450035,0.4357248330690991,0
39684,49118,0,-0.7598427993619964,-1.2640252109032684,0.7565571903460067,0
4585,39058,0,-0.40024111297737996,0.3195207622167825,-1.1645831111859863,0
27878,38146,2,-0.8171808635296223,-0.8653260249534154,-1.5229904292250542,0
65529,56611,1,0.39966027602777066,0.931281417907033,1.6063293798902483,0
39976,58154,1,-1.2603120754917676,-1.4848215854857265,-0.3003590136562984,1
53275,21646,1,0.07616033374869648,-0.4933474193670447,1.2710451146278945,1
23686,56288,1,0.6127313539840099,0.30405095253266123,0.7006764794689477,0
9416,29608,0,1.628535330287011,0.9165147813903718,0.3682825958036831,0
31559,48874,1,-0.6324248789894945,1.4818660080282584,0.9425050730920822,0
14091,5746,2,-0.8469117116165393,0.04317370740497966,-0.5065395675819988,0
49057,18796,2,0.5284939510710781,-0.9236893978526002,0.6062573472973652,0
53280,21593,2,-0.07320178402129184,1.4593644666695367,-0.3562397245333574,0
24623,42703,2,-1.486124945485257,1.3271679111870458,-0.30228593472102455,0
62966,4259,1,0.5504381484685645,-1.683116418709463,1.3404142729580366,1
36246,5600,0,-1.442944428025687,-1.3259044496397534,1.5388871426248323,0
12861,27731,1,1.6143777835789552,1.4959294713774596,-1.0277717155904282,0
15063,34892,0,1.0608177072939748,1.1401238486426704,-0.7069393583135206,0
59172,42656,1,-0.6111885589274109,1.6970369972710362,-0.8206277011323647,0
31842,42500,0,1.5188143432995789,-0.00886110698706464,-1.5451500214694052,0
20139,52708,2,-0.7584270446911908,-1.6416292018293195,-1.4449501261036444,0
64359,31309,2,1.380778262896035,-0.6726565770693594,-1.5133558239014233,0
11989,25178,0,0.20853339546901786,1.1429365413125105,-0.1462053284782047,0
25562,21078,0,-1.566115084385772,-0.5728059872900312,-0.9670737020515537,0
43554,18189,0,1.4975780232374951,0.495314054081797,-0.35720318506572046,0
6080,15463,2,-1.3042004702867405,0.06004986342402105,0.5532670180173955,0
33506,53699,2,-1.5625756977087581,-0.691642252590781,0.9608108232069809,0
48740,45542,1,0.4506274441767714,-0.4645173195011823,-0.7580027665287642,0
9134,23539,0,-0.6097728042566053,-1.7267131550919865,0.009875277764615204,0
14797,27986,0,-0.37334177423207404,-1.5776404435904543,1.5880236297753496,0
28290,54958,0,-1.3778197131686305,-1.222537994023125,0.28927883214991007,0
54016,43573,2,1.0693122353188083,1.2195824165656568,-1.5933230480875595,0
18436,38787,0,1.7078175918521232,-0.2908335471385479,-1.2985041251844553,0
57561,51677,0,-0.7725845913992465,0.9298750715721129,-0.8842160962683284,0
34294,45778,2,-1.085466373647279,1.0191780638395402,-1.0316255577198805,0
7934,65118,0,-1.687162108739649,0.19646545791127232,-0.44680501457548744,0
46477,46302,1,-1.1668722672185996,-1.1901920283199623,-1.271527230278289,0
26470,20488,2,0.29843381706517197,-1.211990396511224,-0.6944143713928005,0
57114,43060,2,-0.13407923486593162,1.2884933869767425,0.9752627311924271,1
54664,59468,2,-0.23388993915772474,1.1661412558386923,1.7537388413418005,0
1230,31437,1,1.3262717080700204,-0.3133350884972698,-1.385215573097133,0
22542,34294,2,-0.17867550699630727,1.2195824165656568,1.0677549422992834,1
23385,43323,2,0.8654435627228053,-1.5938134264420356,-0.4024858300867855,0
57897,21293,2,1.6143777835789552,-1.3737202250270375,1.4097834312881787,0
24443,32565,2,1.5995123595354968,-0.3288048981813911,-0.5865067917681349,0
51660,9033,1,0.8505781386793467,-1.018617775459708,-0.19726873669344824,0
58034,18031,0,-1.0422858561877089,0.4489046250294332,-1.4054482442767577,0
49726,27486,0,-0.8200123728712334,-1.0833097068660333,1.2739354962249838,0
51039,64676,2,0.9114555895239865,-0.08199111640291068,-1.353421375529151,0
52966,12566,1,0.5830005058970928,0.5213314612778192,-1.3563117571262404,0
57584,18458,2,1.0608177072939748,-0.47225222434324293,1.2556297461100852,0
42547,30789,0,0.13916141659954462,-0.6382010918638167,0.02914448841187692,0
55292,24793,0,0.8711065814060276,-1.7175719039150057,0.6602111371096981,1
46175,23489,1,0.3578955132390062,-0.3801365394059753,1.1814432851181276,0
23427,22892,0,0.34656947587256154,-0.9834591170867052,-0.6163740682713905,0
19165,21180,2,0.4166493320774376,-0.33724297619091176,0.3403422403651536,1
15844,21324,1,-1.1307705231130574,-0.39630952225755667,-0.15583993380183556,0
41366,54194,0,-0.26291290990923905,0.7597071650467788,-1.152058124265266,0
7398,51505,2,0.19154433941935095,-1.0523700874977908,-0.8630199645563404,1
57068,14459,1,-1.472675276112604,0.030516590390698612,-0.6732182396808126,0
2702,5138,2,1.4260824123618137,-1.370907532357197,-0.8745814909446975,0
53418,47360,0,1.5811075488150241,0.7815055332380406,-1.4247174549240196,0
54812,37159,2,0.23897212089133776,0.458749049373874,0.4732997938312595,0
34851,9119,1,-0.984947792020083,-1.7035084405658045,-0.8138834774058231,0
56844,38933,2,0.8675671947290137,-1.5474039973896718,-1.4892693105923462,0
63647,4975,0,-0.31812734207065657,-1.005960658445427,0.4309075304072837,0
17222,22492,1,0.5270781964002725,0.4650776078810145,-1.6424595352380769,0
10938,28097,1,-0.9948580747157221,-0.4525633756543613,1.523471774107023,1
28914,48679,0,-1.2942901875911015,-1.6423323749967795,1.1159279689174377,0
53333,35365,2,-0.05904423731323607,0.0811450584478228,-0.3938146852955177,0
23323,47151,2,1.0742673766666277,1.5170246664012614,-1.6626922064177017,0
44609,65206,0,-0.901418266442554,1.6801608412519948,-0.31095707951229234,0
44713,52810,1,1.6879970264608453,0.3870253862929481,0.7074207031954893,0
65068,3792,0,-0.8348777969146919,0.5262536734500396,1.0003127050338674,0
43581,39094,1,-0.35776847285321267,-1.1037017287223752,0.11200209419510229,0
50104,47538,1,1.03674987789028,0.24146854062871603,-1.6000672718141011,0
45044,56426,2,0.6849348421950943,-0.12910371862273456,0.4694459517018071,0
3717,35003,0,-0.8008996848153581,1.209737992221216,0.021436804152972232,0
30491,26375,1,-0.9099127944673875,0.24639075280093645,0.8567570857117676,0
30747,16469,2,1.3163614253743814,-0.4750649170130832,1.031143442069486,0
47723,56131,0,0.9291525229090563,1.5957800611567878,-1.442059744506555,0
4651,64330,0,-0.4143986596854357,-0.1509020868139964,1.5331063794306539,0
26963,49607,1,0.8314654506234714,0.40108884964214925,-1.0258447945257019,0
49949,2184,1,-0.10364050944361172,-0.03839438002038708,1.5331063794306539,1
43965,23385,1,-0.08028055737531971,-0.1994210353687404,0.8451955593234105,0
22858,8065,0,0.6580355034497883,-1.6078768897912368,1.2835701015486145,0
19071,19791,1,0.4322226334562989,0.46437443471355444,-0.42175504073404724,0
27129,11870,0,-0.08311206671693086,-1.7168687307475456,1.537923682092469,0
11254,65349,2,-1.2553569341439481,-1.2731664620802492,-0.8100296352763707,0
16731,39668,0,-1.1194444857466128,0.6521216704253899,-0.9275718202246672,0
23000,20948,1,-0.9927344427095137,-1.1817539503104415,-0.00264970915610491,0
45286,46681,0,0.9178264855426116,-1.6142054482983772,0.43283445147200983,0
60605,14906,1,0.10305967249400243,-0.9855686365890853,1.401112286496911,0
24800,15762,2,1.1025824700827394,-1.1184683652390364,-0.5778356469768671,1
31104,22043,1,-1.492495841503882,-0.4792839560178435,0.17751741039579214,0
63864,2119,1,1.3149456707035758,-0.7500056254899659,-0.5759087259121409,0
2330,39693,1,-1.0153865174424028,-1.2879330985969104,0.15439435761907808,0
62397,42007,1,-1.4210002306282006,-0.605855126160654,0.6293804000740794,0
7800,46703,1,-1.38277485451645,0.2942065281882204,1.0947318372054498,0
28275,15147,1,-1.6786675807148155,-0.7120342744471228,0.5330343468377707,0
63436,29156,2,0.6127313539840099,-0.42162375628611876,0.2343615818052142,0
56040,2103,2,-1.369325185143797,-1.224647513525505,0.02240026468533532,0
10498,30681,0,0.49168432963013314,1.4572549471671565,0.6939322557424061,0
41318,46302,1,0.8746459680830415,0.6141503193825468,0.6081842683620915,0
59077,33399,0,0.036519202966140335,-1.561467460738873,-1.2541849406957533,0
22983,25778,2,-1.2935823102556987,0.13036718017002685,-0.5884337128328611,0
6554,53023,2,-1.726803239522205,1.5296817834155425,0.355757608882963,0
30344,32177,1,-0.841248692933317,1.342637720871167,-1.4661462578156321,0
54589,19368,1,-0.9063734077903736,1.5346039955877628,-0.12019189410440137,0
4772,35265,0,-0.5835813428467022,-1.4489597539452637,1.5716448007251773,0
32992,38680,2,1.5138592019517594,-0.7099247549447426,0.6332342422035316,0
33586,6003,0,1.4841283538648422,-1.0312748924739892,-0.028663143529908227,0
14569,65003,0,0.9291525229090563,1.2012999142116954,-1.586578824361018,1
63147,2236,0,0.8187236585862213,0.48336011023497605,0.8635013094383092,0
1687,55873,1,-1.6581391379881345,1.3714678207370294,0.6486496107213411,0
35790,10025,2,-1.2065133980011558,0.7301738920134564,-1.406411704809121,0
9018,14272,0,1.7042782051751093,-0.8976719906565781,-1.2638195460193842,0
29045,34211,2,-0.03993154925736079,-0.7605532230018668,-0.9400968071453873,1
62111,16632,2,-0.41510653702083855,1.37920272557909,0.3711729774007724,0
31327,37451,0,0.09314938979836339,-0.42795231479325924,-0.9304622018217565,0
51671,32392,0,-1.5116085295597574,-0.3927936564202564,1.3009123911311502,0
4328,6307,1,1.3199008120513953,0.846197464644366,1.6092197614873376,1
53939,62184,2,0.970209408362418,-0.3618540370520138,-1.0740178211438562,0
55408,26878,0,1.4154642523307717,1.1042620171022073,0.5253266625788661,1
52029,11739,0,-1.1491753338335298,1.4825691811957187,-1.2339522695161285,0
47600,17189,2,1.2392027958154774,0.748456394367418,0.16306550241034584,0
40377,59808,0,-1.5894750364540642,-0.49967597787418516,0.7459591244900127,0
63027,64681,2,-0.8497432209581505,-0.5102235753860861,1.4059295891587265,0
18699,35132,0,-1.626992535230412,-0.45678241465912167,-1.567309613713756,0
53757,27821,2,0.11509358719584982,-0.35763499804725346,1.4502487736474283,0
45441,48597,0,-0.7853263834364967,1.087385861083166,0.5291805047083185,0
24962,11608,0,0.5008867349903694,-1.3540313763381557,-0.41308389594277944,1
24688,15804,1,0.5348648470897032,-0.051051497034668124,-0.6288990551921106,1
2660,38929,2,-1.0946687790075151,-0.473658570678163,0.6284169395417163,0
21104,22597,1,-0.003829805151818589,-0.8948592979867378,-0.3668377903893513,0
61367,51537,0,0.953220352312751,1.0360542198585816,0.996458862904415,0
28752,65139,2,-1.4535625880567289,-0.6803914819114201,-1.443023205038918,0
50874,34383,2,-0.43563497974751936,-0.1937956500290599,0.7218726111809356,0
27760,1550,0,0.1356220299225307,1.4488168691576357,-1.2657464670841103,0
29697,8879,0,-0.5425244573933404,0.6380582070761888,-0.29072440833266755,0
38529,44487,0,0.7281153596546645,-0.8463403494319939,-1.4507308892978228,0
48347,35084,0,-0.8497432209581505,1.1337952901355297,1.6862966040763845,0
47669,51830,2,1.2965408599831032,0.39897933013976905,0.7546302692812805,0
1878,30506,1,0.5150442816984252,1.5697626539607659,1.5726082612575403,0
25572,17595,2,-0.5765025694926742,-1.6641307431880414,-1.2117926772717775,0
39647,32764,2,0.6339676740460936,1.4839755275306388,-0.04985927524189611,0
8416,64056,2,-1.369325185143797,1.4931167787076194,-0.6086663840124859,0
56704,20166,2,1.407677601641341,-0.8041499593843904,-1.6135557192671843,0
61842,26128,0,-0.3627236142010322,1.4333470594735145,-0.6472048053070093,0
47741,9649,1,0.7889928104993041,-1.2295697256977254,-0.622154831465569,0
55425,40223,2,-0.6345485109957029,0.022078512381177914,1.3616104046700246,0
22580,56213,2,1.621456556932983,0.19927815058111256,-0.2916878688650306,0
51883,16950,1,1.6094226422311357,1.111293748776808,-0.8447142144414419,0
61145,32242,0,0.8052739892135683,-1.320982237467533,1.4656641421652379,0
39583,45496,2,-1.3197737716656017,-1.0615113386747717,-0.4699280673522015,0
27333,27404,0,1.016929312499002,0.30545729886758133,-0.8302623064559955,1
22943,58670,2,0.14977957663058644,-0.30419383732028904,0.19678662104305383,0
64758,21590,2,1.023300208517627,-1.3146536789603924,0.7372879796987449,0
5955,57149,1,-1.2043897659949474,-0.4441252976448406,-1.5046846791101556,0
53686,34229,1,-0.8193044955358306,-1.4820088928158863,-0.11055728878077052,0
33994,44572,0,-1.3877299958642695,-0.5531171386011496,0.534961267902497,0
45239,30741,2,1.7071097145167204,0.46085856887625415,1.208420180024294,1
54394,51008,0,-0.025066125213902234,-1.6535831456761405,1.603438998293159,0
13712,42780,1,-0.6076491722503969,0.89401324003165,-1.0769082027409456,0
26366,26159,1,1.2901699639644781,1.4115486912822528,0.2574846345819282,0
38181,29188,1,1.1825726089832544,-1.138157213927918,-1.0682370579496778,0
3351,9977,1,1.3602498201693543,-0.20364007437350073,0.2401423449993927,0
41796,39586,1,0.8024424798719572,0.4327316421778518,1.4136372734176312,0
53107,4598,0,1.645524386336678,0.1029434266390846,0.1938962394459646,0
41569,21193,0,-1.4125057026033672,-0.7591468766669466,0.5233997415141399,0
1221,60882,1,-1.4790461721312291,1.0599621075522236,0.07250021236821579,0
24533,22628,2,0.1759710380404896,-1.477789853811126,1.7094196568530984,0
35722,25158,2,0.6134392313194127,-1.2548839597262875,0.9193820203153682,0
45566,50093,2,-1.6220373938825925,0.24498440646601632,0.07153675183585269,0
16111,24226,2,0.8703987040706248,0.25271931130807695,0.31625572705607646,0
23695,1708,2,1.150718128890129,-0.5144426143908464,0.6631015187067874,1
26208,63628,1,0.41806508674824316,-0.8266515007431122,-0.12789957836330607,1
28872,38025,0,-0.5156251186480344,1.7103972874527773,-0.3360070533537326,0
43131,50753,1,1.5860626901628436,-1.538965919380151,1.602475537760796,0
21690,46789,2,0.8583647893687775,-1.0952636507128544,-0.8273719248589063,0
45381,9031,2,0.5079655083443972,-0.40826346610437764,1.4531391552445176,0
52687,50403,0,-0.2006197043937937,-1.3863773420413184,-0.43138964605767804,0
16732,36120,1,-1.7126456928141494,1.611249870840909,0.322036490250255,0
27394,52907,0,1.4062618469705355,-1.3519218568357756,-0.3427512770802742,1
50835,42811,2,-0.30821705937501753,0.2977223940255207,-1.3168098752993538,0
3835,50606,2,-1.2199630673738087,1.3728741670719495,1.4887871949419518,0
57274,10279,0,1.4614762791319529,-1.4116915760698805,-1.4266443759887457,0
48035,33286,2,-1.2808405182184486,-1.2745728084151693,-0.5845798707034087,0
7570,19117,1,0.5985738072759541,-0.8090721715566107,0.25652117404956515,0
59737,6806,2,-1.513024284230563,-0.8146975568962912,1.4656641421652379,0
35778,2258,2,1.5223537299765928,1.4410819643155752,1.040778047393117,1
31230,58669,1,0.0683736830592658,0.8061165940991427,0.9531031389480762,1
42130,38997,2,0.5107970176860084,-1.1669873137937803,-0.5373703046176175,0
12435,35212,0,-0.5198723826604512,-1.1712063527985406,0.49353246501088427,0
3935,33020,0,-0.4958045532567564,0.6479026314206296,0.9367243098979037,0
2758,30228,2,0.8647356853874025,1.5760912124679063,0.4241633066807421,0
19251,18176,1,0.9355234189276813,-0.3168509543345701,-0.9873063732311785,0
9704,56210,1,0.041474344313959854,0.265376428322358,-0.2810898030090367,0
20384,43388,0,0.9843669550704737,0.4214808714984909,-1.4651827972832692,0
19367,26043,2,-1.07555609095164,-0.9722083464073442,0.7141649269220309,0
6783,20512,1,-1.1980188699763223,-0.8083689983891507,-1.5682730742461193,0
24102,38147,1,-1.2773011315414344,0.12825766066764668,-0.8389334512472634,0
36177,20713,0,1.1493023742193234,0.8236959232856441,-0.31288400057701854,0
12135,51714,0,0.8109370078967906,-0.2880208544687077,-0.35913010613044666,0
38528,29530,1,-0.2317663071515164,0.7393151431904371,-0.3254089874977386,1
2826,18739,0,1.5004095325791063,-1.514354858519049,1.53503330049538,0
9179,58344,1,1.0671886033126,-1.1803476039755214,0.48775170181670574,0
9144,65250,2,1.525185239318204,-0.5967138749836732,-0.5797625680415933,0
40408,57115,0,-1.6071719698391338,-1.1536270236120392,1.5263621557041123,1
48049,42053,0,-1.6361949405906482,-0.7985245740447099,0.6631015187067874,0
48278,14789,2,1.267517889231589,-1.6915544967189837,0.8153282828201549,0
22942,22966,1,-0.757719167355788,-0.8540752542740545,1.657392788105492,0
21469,39736,1,1.2257531264428245,-0.7127374476145828,-0.2916878688650306,0
61737,61803,0,0.0924415124629606,-1.368094839687357,0.9935684813073258,0
31330,40918,1,0.16960014202186452,-0.2711446984496663,1.4290526419354406,0
